company_cnae;cnae_section_id;cnae_section_desc;cnae_division_id;cnae_division_desc;cnae_group_id;cnae_group_desc;cnae_class_id;cnae_class_desc;company_cnae_desc
1742799;C;INDÚSTRIAS DE TRANSFORMAÇÃO;17;FABRICAÇÃO DE CELULOSE PAPEL E PRODUTOS DE PAPEL;17.4;Fabricação de produtos diversos de papel cartolina papel-cartão e papelão ondulado;17.42-7;Fabricação de produtos de papel para usos doméstico e higiênico-sanitário;Fabricação de produtos de papel para uso doméstico e higiênico-sanitário não especificados anteriormente
1749400;C;INDÚSTRIAS DE TRANSFORMAÇÃO;17;FABRICAÇÃO DE CELULOSE PAPEL E PRODUTOS DE PAPEL;17.4;Fabricação de produtos diversos de papel cartolina papel-cartão e papelão ondulado;17.49-4;Fabricação de produtos de pastas celulósicas papel cartolina papel-cartão e papelão ondulado não especificados anteriormente;Fabricação de produtos de pastas celulósicas papel cartolina papel-cartão e papelão ondulado não especificados anteriormente
1811301;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.1;Atividade de impressão;18.11-3;Impressão de jornais livros revistas e outras publicações periódicas;Impressão de jornais
1811302;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.1;Atividade de impressão;18.11-3;Impressão de jornais livros revistas e outras publicações periódicas;Impressão de livros revistas e outras publicações periódicas
1812100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.1;Atividade de impressão;18.12-1;Impressão de material de segurança;Impressão de material de segurança
1813001;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.1;Atividade de impressão;18.13-0;Impressão de materiais para outros usos;Impressão de material para uso publicitário
1813099;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.1;Atividade de impressão;18.13-0;Impressão de materiais para outros usos;Impressão de material para outros usos
1821100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.2;Serviços de pré-impressão e acabamentos gráficos;18.21-1;Serviços de pré-impressão;Serviços de pré-impressão
1822901;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.2;Serviços de pré-impressão e acabamentos gráficos;18.22-9;Serviços de acabamentos gráficos;Serviços de encadernação e plastificação
1822999;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.2;Serviços de pré-impressão e acabamentos gráficos;18.22-9;Serviços de acabamentos gráficos;Serviços de acabamentos gráficos exceto encadernação e plastificação
1830001;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.3;Reprodução de materiais gravados em qualquer suporte;18.30-0;Reprodução de materiais gravados em qualquer suporte;Reprodução de som em qualquer suporte
1830002;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.3;Reprodução de materiais gravados em qualquer suporte;18.30-0;Reprodução de materiais gravados em qualquer suporte;Reprodução de vídeo em qualquer suporte
1830003;C;INDÚSTRIAS DE TRANSFORMAÇÃO;18;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;18.3;Reprodução de materiais gravados em qualquer suporte;18.30-0;Reprodução de materiais gravados em qualquer suporte;Reprodução de software em qualquer suporte
1910100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;19;FABRICAÇÃO DE COQUE DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;19.1;Coquerias;19.10-1;Coquerias;Coquerias
1921700;C;INDÚSTRIAS DE TRANSFORMAÇÃO;19;FABRICAÇÃO DE COQUE DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;19.2;Fabricação de produtos derivados do petróleo;19.21-7;Fabricação de produtos do refino de petróleo;Fabricação de produtos do refino de petróleo
1922501;C;INDÚSTRIAS DE TRANSFORMAÇÃO;19;FABRICAÇÃO DE COQUE DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;19.2;Fabricação de produtos derivados do petróleo;19.22-5;Fabricação de produtos derivados do petróleo exceto produtos do refino;Formulação de combustíveis
1922502;C;INDÚSTRIAS DE TRANSFORMAÇÃO;19;FABRICAÇÃO DE COQUE DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;19.2;Fabricação de produtos derivados do petróleo;19.22-5;Fabricação de produtos derivados do petróleo exceto produtos do refino;Rerrefino de óleos lubrificantes
1922599;C;INDÚSTRIAS DE TRANSFORMAÇÃO;19;FABRICAÇÃO DE COQUE DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;19.2;Fabricação de produtos derivados do petróleo;19.22-5;Fabricação de produtos derivados do petróleo exceto produtos do refino;Fabricação de outros produtos derivados do petróleo exceto produtos do refino
1931400;C;INDÚSTRIAS DE TRANSFORMAÇÃO;19;FABRICAÇÃO DE COQUE DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;19.3;Fabricação de biocombustíveis;19.31-4;Fabricação de álcool;Fabricação de álcool
1932200;C;INDÚSTRIAS DE TRANSFORMAÇÃO;19;FABRICAÇÃO DE COQUE DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;19.3;Fabricação de biocombustíveis;19.32-2;Fabricação de biocombustíveis exceto álcool;Fabricação de biocombustíveis exceto álcool
2011800;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.1;Fabricação de produtos químicos inorgânicos;20.11-8;Fabricação de cloro e álcalis;Fabricação de cloro e álcalis
2012600;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.1;Fabricação de produtos químicos inorgânicos;20.12-6;Fabricação de intermediários para fertilizantes;Fabricação de intermediários para fertilizantes
2013401;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.1;Fabricação de produtos químicos inorgânicos;20.13-4;Fabricação de adubos e fertilizantes;Fabricação de adubos e fertilizantes organo-minerais
2013402;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.1;Fabricação de produtos químicos inorgânicos;20.13-4;Fabricação de adubos e fertilizantes;Fabricação de adubos e fertilizantes exceto organo-minerais
2014200;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.1;Fabricação de produtos químicos inorgânicos;20.14-2;Fabricação de gases industriais;Fabricação de gases industriais
2019301;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.1;Fabricação de produtos químicos inorgânicos;20.19-3;Fabricação de produtos químicos inorgânicos não especificados anteriormente;Elaboração de combustíveis nucleares
2019399;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.1;Fabricação de produtos químicos inorgânicos;20.19-3;Fabricação de produtos químicos inorgânicos não especificados anteriormente;Fabricação de outros produtos químicos inorgânicos não especificados anteriormente
2021500;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.2;Fabricação de produtos químicos orgânicos;20.21-5;Fabricação de produtos petroquímicos básicos;Fabricação de produtos petroquímicos básicos
2022300;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.2;Fabricação de produtos químicos orgânicos;20.22-3;Fabricação de intermediários para plastificantes resinas e fibras;Fabricação de intermediários para plastificantes resinas e fibras
2029100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.2;Fabricação de produtos químicos orgânicos;20.29-1;Fabricação de produtos químicos orgânicos não especificados anteriormente;Fabricação de produtos químicos orgânicos não especificados anteriormente
2031200;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.3;Fabricação de resinas e elastômeros;20.31-2;Fabricação de resinas termoplásticas;Fabricação de resinas termoplásticas
2032100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.3;Fabricação de resinas e elastômeros;20.32-1;Fabricação de resinas termofixas;Fabricação de resinas termofixas
2033900;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.3;Fabricação de resinas e elastômeros;20.33-9;Fabricação de elastômeros;Fabricação de elastômeros
2040100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.4;Fabricação de fibras artificiais e sintéticas;20.40-1;Fabricação de fibras artificiais e sintéticas;Fabricação de fibras artificiais e sintéticas
2051700;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.5;Fabricação de defensivos agrícolas e desinfestantes domissanitários;20.51-7;Fabricação de defensivos agrícolas;Fabricação de defensivos agrícolas
2052500;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.5;Fabricação de defensivos agrícolas e desinfestantes domissanitários;20.52-5;Fabricação de desinfestantes domissanitários;Fabricação de desinfestantes domissanitários
2061400;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.6;Fabricação de sabões detergentes produtos de limpeza cosméticos produtos de perfumaria e de higiene pessoal;20.61-4;Fabricação de sabões e detergentes sintéticos;Fabricação de sabões e detergentes sintéticos
2062200;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.6;Fabricação de sabões detergentes produtos de limpeza cosméticos produtos de perfumaria e de higiene pessoal;20.62-2;Fabricação de produtos de limpeza e polimento;Fabricação de produtos de limpeza e polimento
2063100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.6;Fabricação de sabões detergentes produtos de limpeza cosméticos produtos de perfumaria e de higiene pessoal;20.63-1;Fabricação de cosméticos produtos de perfumaria e de higiene pessoal;Fabricação de cosméticos produtos de perfumaria e de higiene pessoal
2071100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.7;Fabricação de tintas vernizes esmaltes lacas e produtos afins;20.71-1;Fabricação de tintas vernizes esmaltes e lacas;Fabricação de tintas vernizes esmaltes e lacas
2072000;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.7;Fabricação de tintas vernizes esmaltes lacas e produtos afins;20.72-0;Fabricação de tintas de impressão;Fabricação de tintas de impressão
2073800;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.7;Fabricação de tintas vernizes esmaltes lacas e produtos afins;20.73-8;Fabricação de impermeabilizantes solventes e produtos afins;Fabricação de impermeabilizantes solventes e produtos afins
2091600;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.9;Fabricação de produtos e preparados químicos diversos;20.91-6;Fabricação de adesivos e selantes;Fabricação de adesivos e selantes
2092401;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.9;Fabricação de produtos e preparados químicos diversos;20.92-4;Fabricação de explosivos;Fabricação de pólvoras explosivos e detonantes
2092402;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.9;Fabricação de produtos e preparados químicos diversos;20.92-4;Fabricação de explosivos;Fabricação de artigos pirotécnicos
2092403;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.9;Fabricação de produtos e preparados químicos diversos;20.92-4;Fabricação de explosivos;Fabricação de fósforos de segurança
2093200;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.9;Fabricação de produtos e preparados químicos diversos;20.93-2;Fabricação de aditivos de uso industrial;Fabricação de aditivos de uso industrial
2094100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.9;Fabricação de produtos e preparados químicos diversos;20.94-1;Fabricação de catalisadores;Fabricação de catalisadores
2099101;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.9;Fabricação de produtos e preparados químicos diversos;20.99-1;Fabricação de produtos químicos não especificados anteriormente;Fabricação de chapas filmes papéis e outros materiais e produtos químicos para fotografia
2099199;C;INDÚSTRIAS DE TRANSFORMAÇÃO;20;FABRICAÇÃO DE PRODUTOS QUÍMICOS;20.9;Fabricação de produtos e preparados químicos diversos;20.99-1;Fabricação de produtos químicos não especificados anteriormente;Fabricação de outros produtos químicos não especificados anteriormente
2110600;C;INDÚSTRIAS DE TRANSFORMAÇÃO;21;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;21.1;Fabricação de produtos farmoquímicos;21.10-6;Fabricação de produtos farmoquímicos;Fabricação de produtos farmoquímicos
2121101;C;INDÚSTRIAS DE TRANSFORMAÇÃO;21;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;21.2;Fabricação de produtos farmacêuticos;21.21-1;Fabricação de medicamentos para uso humano;Fabricação de medicamentos alopáticos para uso humano
2121102;C;INDÚSTRIAS DE TRANSFORMAÇÃO;21;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;21.2;Fabricação de produtos farmacêuticos;21.21-1;Fabricação de medicamentos para uso humano;Fabricação de medicamentos homeopáticos para uso humano
2121103;C;INDÚSTRIAS DE TRANSFORMAÇÃO;21;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;21.2;Fabricação de produtos farmacêuticos;21.21-1;Fabricação de medicamentos para uso humano;Fabricação de medicamentos fitoterápicos para uso humano
2122000;C;INDÚSTRIAS DE TRANSFORMAÇÃO;21;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;21.2;Fabricação de produtos farmacêuticos;21.22-0;Fabricação de medicamentos para uso veterinário;Fabricação de medicamentos para uso veterinário
2123800;C;INDÚSTRIAS DE TRANSFORMAÇÃO;21;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;21.2;Fabricação de produtos farmacêuticos;21.23-8;Fabricação de preparações farmacêuticas;Fabricação de preparações farmacêuticas
2211100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;22.1;Fabricação de produtos de borracha;22.11-1;Fabricação de pneumáticos e de câmaras-de-ar;Fabricação de pneumáticos e de câmaras-de-ar
2212900;C;INDÚSTRIAS DE TRANSFORMAÇÃO;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;22.1;Fabricação de produtos de borracha;22.12-9;Reforma de pneumáticos usados;Reforma de pneumáticos usados
2219600;C;INDÚSTRIAS DE TRANSFORMAÇÃO;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;22.1;Fabricação de produtos de borracha;22.19-6;Fabricação de artefatos de borracha não especificados anteriormente;Fabricação de artefatos de borracha não especificados 
anteriormente
2221800;C;INDÚSTRIAS DE TRANSFORMAÇÃO;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;22.2;Fabricação de produtos de material plástico;22.21-8;Fabricação de laminados planos e tubulares de material plástico;Fabricação de laminados planos e tubulares de material plástico
2222600;C;INDÚSTRIAS DE TRANSFORMAÇÃO;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;22.2;Fabricação de produtos de material plástico;22.22-6;Fabricação de embalagens de material plástico;Fabricação de embalagens de material plástico
2223400;C;INDÚSTRIAS DE TRANSFORMAÇÃO;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;22.2;Fabricação de produtos de material plástico;22.23-4;Fabricação de tubos e acessórios de material plástico para uso na construção;Fabricação de tubos e acessórios de material plástico para uso na construção
2229301;C;INDÚSTRIAS DE TRANSFORMAÇÃO;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;22.2;Fabricação de produtos de material plástico;22.29-3;Fabricação de artefatos de material plástico não especificados anteriormente;Fabricação de artefatos de material plástico para uso pessoal e doméstico
2229302;C;INDÚSTRIAS DE TRANSFORMAÇÃO;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;22.2;Fabricação de produtos de material plástico;22.29-3;Fabricação de artefatos de material plástico não especificados anteriormente;Fabricação de artefatos de material plástico para usos industriais
2229303;C;INDÚSTRIAS DE TRANSFORMAÇÃO;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;22.2;Fabricação de produtos de material plástico;22.29-3;Fabricação de artefatos de material plástico não especificados anteriormente;Fabricação de artefatos de material plástico para uso na construção exceto tubos e acessórios
2229399;C;INDÚSTRIAS DE TRANSFORMAÇÃO;22;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;22.2;Fabricação de produtos de material plástico;22.29-3;Fabricação de artefatos de material plástico não especificados anteriormente;Fabricação de artefatos de material plástico para outros usos não especificados anteriormente
2311700;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.1;Fabricação de vidro e de produtos do vidro;23.11-7;Fabricação de vidro plano e de segurança;Fabricação de vidro plano e de segurança
2312500;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.1;Fabricação de vidro e de produtos do vidro;23.12-5;Fabricação de embalagens de vidro;Fabricação de embalagens de vidro
2319200;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.1;Fabricação de vidro e de produtos do vidro;23.19-2;Fabricação de artigos de vidro;Fabricação de artigos de vidro
2320600;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.2;Fabricação de cimento;23.20-6;Fabricação de cimento;Fabricação de cimento
2330301;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;23.30-3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;Fabricação de estruturas pré-moldadas de concreto armado em série e sob encomenda
2330302;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;23.30-3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;Fabricação de artefatos de cimento para uso na construção
2330303;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;23.30-3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;Fabricação de artefatos de fibrocimento para uso na construção
2330304;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;23.30-3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;Fabricação de casas pré-moldadas de concreto
2330305;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;23.30-3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;Preparação de massa de concreto e argamassa para construção
2330399;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;23.30-3;Fabricação de artefatos de concreto cimento fibrocimento gesso e materiais semelhantes;Fabricação de outros artefatos e produtos de concreto cimento fibrocimento gesso e materiais semelhantes
2341900;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.4;Fabricação de produtos cerâmicos;23.41-9;Fabricação de produtos cerâmicos refratários;Fabricação de produtos cerâmicos refratários
2342701;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.4;Fabricação de produtos cerâmicos;23.42-7;Fabricação de produtos cerâmicos não refratários para uso estrutural na construção;Fabricação de azulejos e pisos
2342702;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.4;Fabricação de produtos cerâmicos;23.42-7;Fabricação de produtos cerâmicos não refratários para uso estrutural na construção;Fabricação de artefatos de cerâmica e barro cozido para uso na construção exceto azulejos e pisos
2349401;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.4;Fabricação de produtos cerâmicos;23.49-4;Fabricação de produtos cerâmicos não refratários não especificados anteriormente;Fabricação de material sanitário de cerâmica
2349499;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.4;Fabricação de produtos cerâmicos;23.49-4;Fabricação de produtos cerâmicos não refratários não especificados anteriormente;Fabricação de produtos cerâmicos não refratários não especificados anteriormente
2391501;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.9;Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos;23.91-5;Aparelhamento e outros trabalhos em pedras;Britamento de pedras exceto associado à extração
2391502;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.9;Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos;23.91-5;Aparelhamento e outros trabalhos em pedras;Aparelhamento de pedras para construção exceto associado à extração
2391503;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.9;Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos;23.91-5;Aparelhamento e outros trabalhos em pedras;Aparelhamento de placas e execução de trabalhos em mármore granito ardósia e outras pedras
2392300;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.9;Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos;23.92-3;Fabricação de cal e gesso;Fabricação de cal e gesso
2399101;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.9;Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos;23.99-1;Fabricação de produtos de minerais não metálicos não especificados anteriormente;Decoração lapidação gravação vitrificação e outros trabalhos em cerâmica louça vidro e cristal
2399102;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.9;Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos;23.99-1;Fabricação de produtos de minerais não metálicos não especificados anteriormente;Fabricação de abrasivos
2399199;C;INDÚSTRIAS DE TRANSFORMAÇÃO;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS;23.9;Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos;23.99-1;Fabricação de produtos de minerais não metálicos não especificados anteriormente;Fabricação de outros produtos de minerais não metálicos não especificados anteriormente
2411300;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.1;Produção de ferro-gusa e de ferroligas;24.11-3;Produção de ferro-gusa;Produção de ferro-gusa
2412100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.1;Produção de ferro-gusa e de ferroligas;24.12-1;Produção de ferroligas;Produção de ferroligas
2421100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.2;Siderurgia;24.21-1;Produção de semiacabados de aço;Produção de semiacabados de aço
2422901;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.2;Siderurgia;24.22-9;Produção de laminados planos de aço;Produção de laminados planos de aço ao carbono revestidos ou não
2422902;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.2;Siderurgia;24.22-9;Produção de laminados planos de aço;Produção de laminados planos de aços especiais
2423701;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.2;Siderurgia;24.23-7;Produção de laminados longos de aço;Produção de tubos de aço sem costura
2423702;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.2;Siderurgia;24.23-7;Produção de laminados longos de aço;Produção de laminados longos de aço exceto tubos
2424501;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.2;Siderurgia;24.24-5;Produção de relaminados trefilados e perfilados de aço;Produção de arames de aço
2424502;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.2;Siderurgia;24.24-5;Produção de relaminados trefilados e perfilados de aço;Produção de relaminados trefilados e perfilados de aço exceto arames
2431800;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.3;Produção de tubos de aço exceto tubos sem costura;24.31-8;Produção de tubos de aço com costura;Produção de tubos de aço com costura
2439300;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.3;Produção de tubos de aço exceto tubos sem costura;24.39-3;Produção de outros tubos de ferro e aço;Produção de outros tubos de ferro e aço
2441501;C;INDÚSTRIAS DE TRANSFORMAÇÃO;24;METALURGIA;24.4;Metalurgia dos metais não ferrosos;24.41-5;Metalurgia do alumínio e suas ligas;Produção de alumínio e suas ligas em formas primárias
